S.No.,District Code,District Name,District Census 2011 Code,District Census 2001 Code,Subdistrict Code,Subdistrict Name,Subdistrict Census 2011 Code,Subdistrict Census 2001 Code,Village Code,Village Name,Village Census 2011 Code,Village Census 2001 Code,Local Body Code,Local Body Name
15440,95,Chittorgarh,126,29,656,Gangrar,00656,2,100146,Karediya,100146,03545600,36651,Sudri
15441,95,Chittorgarh,126,29,656,Gangrar,00656,2,100056,Kartiyas,100056,03536900,36647,Rughnathpura
15442,95,Chittorgarh,126,29,656,Gangrar,00656,2,100036,Kasedi,100036,03534900,36654,Undwa
15443,95,Chittorgarh,126,29,656,Gangrar,00656,2,100087,Kharkhanda,100087,03539900,36642,Kharkhanda
15444,95,Chittorgarh,126,29,656,Gangrar,00656,2,100112,Kherli,100112,03542400,36643,Kunwaliya
15445,95,Chittorgarh,126,29,656,Gangrar,00656,2,100126,Khuntiya,100126,03543600,36638,Chogawari
15446,95,Chittorgarh,126,29,656,Gangrar,00656,2,100133,Kishanpura,100133,03544300,36638,Chogawari
15447,95,Chittorgarh,126,29,656,Gangrar,00656,2,100051,Kojoonda,100051,03536400,36649,Shadi
15448,95,Chittorgarh,126,29,656,Gangrar,00656,2,100108,Kunwaliya,100108,03542000,36643,Kunwaliya
15449,95,Chittorgarh,126,29,656,Gangrar,00656,2,100090,Kuratiya,100090,03540200,36651,Sudri
15450,95,Chittorgarh,126,29,656,Gangrar,00656,2,100159,Ladupura,100159,03546900,36634,Ajolion Ka Khera
15451,95,Chittorgarh,126,29,656,Gangrar,00656,2,100109,Lakhan Ka Khera,100109,03542100,36643,Kunwaliya
15452,95,Chittorgarh,126,29,656,Gangrar,00656,2,100110,Lala Ka Khera,100110,03542200,36643,Kunwaliya
15453,95,Chittorgarh,126,29,656,Gangrar,00656,2,100104,Lalas,100104,03541600,36644,Lalas
15454,95,Chittorgarh,126,29,656,Gangrar,00656,2,100122,Lalooduda Ka Khera @ Sultanpura,100122,03543300,36653,Tumbadiya
15455,95,Chittorgarh,126,29,656,Gangrar,00656,2,100050,Lalsinghji Ka Khera,100050,03536300,36649,Shadi
15456,95,Chittorgarh,126,29,656,Gangrar,00656,2,100142,Lambiya,100142,03545200,36640,Jojronkakhera
15457,95,Chittorgarh,126,29,656,Gangrar,00656,2,100136,Laxmansingh Ji Ka Khera,100136,03544600,36635,Bolo Ka Sanwata
15458,95,Chittorgarh,126,29,656,Gangrar,00656,2,100139,Laxmipura,100139,03544900,36640,Jojronkakhera
15459,95,Chittorgarh,126,29,656,Gangrar,00656,2,100063,Leerdi Khera,100063,03537600,36648,Sadas
15460,95,Chittorgarh,126,29,656,Gangrar,00656,2,100067,Mandpiya,100067,03538000,36645,Mandpiya
15461,95,Chittorgarh,126,29,656,Gangrar,00656,2,100105,Mansingh Ji Ka Khera,100105,03541700,36638,Chogawari
15462,95,Chittorgarh,126,29,656,Gangrar,00656,2,100134,Mansingh Ji Ka Khera,100134,03544400,36643,Kunwaliya
15463,95,Chittorgarh,126,29,656,Gangrar,00656,2,100071,Mataji Ka Khera,100071,03538300,295027,Gowliya
15464,95,Chittorgarh,126,29,656,Gangrar,00656,2,100049,Mehtab Singhji Ka Khera,100049,03536200,36649,Shadi
15465,95,Chittorgarh,126,29,656,Gangrar,00656,2,100163,Meri Khera,100163,03547300,36652,Suwaniya
15466,95,Chittorgarh,126,29,656,Gangrar,00656,2,100075,Mewasa,100075,03538700,295027,Gowliya
15467,95,Chittorgarh,126,29,656,Gangrar,00656,2,100137,Modsingh Ki Chawki,100137,03544700,36639,Gangrar
15468,95,Chittorgarh,126,29,656,Gangrar,00656,2,100101,Mokhampura,100101,03541300,295027,Gowliya
15469,95,Chittorgarh,126,29,656,Gangrar,00656,2,100094,Mokhamsingh Ji Ka Khera,100094,03540600,36640,Jojronkakhera
15470,95,Chittorgarh,126,29,656,Gangrar,00656,2,100166,Monga Ka Khera,100166,03547600,36646,Pootholi
15471,95,Chittorgarh,126,29,656,Gangrar,00656,2,100054,Moon Ka Khera,100054,03536700,36647,Rughnathpura
15472,95,Chittorgarh,126,29,656,Gangrar,00656,2,100130,Moorliya,100130,03544000,36638,Chogawari
15473,95,Chittorgarh,126,29,656,Gangrar,00656,2,100039,Moti Bukan Ka Khera,100039,03535200,36654,Undwa
15474,95,Chittorgarh,126,29,656,Gangrar,00656,2,100053,Motliyas,100053,03536600,36645,Mandpiya
15475,95,Chittorgarh,126,29,656,Gangrar,00656,2,100038,Nagon Ka Khera,100038,03535100,36654,Undwa
15476,95,Chittorgarh,126,29,656,Gangrar,00656,2,100042,Naksanpura,100042,03535500,36654,Undwa
15477,95,Chittorgarh,126,29,656,Gangrar,00656,2,100072,Nangpura @ Rathoron Ka Khera,100072,03538400,36640,Jojronkakhera
15478,95,Chittorgarh,126,29,656,Gangrar,00656,2,100153,Nathi Ka Khera,100153,03546300,36637,Borda
15479,95,Chittorgarh,126,29,656,Gangrar,00656,2,100102,Nayakhera,100102,03541400,295027,Gowliya
15480,95,Chittorgarh,126,29,656,Gangrar,00656,2,100048,Naya Talab,100048,03536100,36649,Shadi
15481,95,Chittorgarh,126,29,656,Gangrar,00656,2,925762,Nayawas,000000,,36635,Bolo Ka Sanwata
15482,95,Chittorgarh,126,29,656,Gangrar,00656,2,100106,Neemari Khera,100106,03541800,36644,Lalas
15483,95,Chittorgarh,126,29,656,Gangrar,00656,2,100077,Nimbahera,100077,03538900,36640,Jojronkakhera
15484,95,Chittorgarh,126,29,656,Gangrar,00656,2,100132,Nolagadri Ka Khera,100132,03544200,295027,Gowliya
15485,95,Chittorgarh,126,29,656,Gangrar,00656,2,100107,Peepalya Kalan,100107,03541900,36644,Lalas
15486,95,Chittorgarh,126,29,656,Gangrar,00656,2,100114,Phaganiya,100114,03542600,36653,Tumbadiya
15487,95,Chittorgarh,126,29,656,Gangrar,00656,2,100060,Phalodi,100060,03537300,36647,Rughnathpura
15488,95,Chittorgarh,126,29,656,Gangrar,00656,2,100165,Pootholi,100165,03547500,36646,Pootholi
15489,95,Chittorgarh,126,29,656,Gangrar,00656,2,100124,Rada Ki Balad,100124,03543400,36653,Tumbadiya
15490,95,Chittorgarh,126,29,656,Gangrar,00656,2,100079,Raipuria,100079,03539100,36651,Sudri
15491,95,Chittorgarh,126,29,656,Gangrar,00656,2,100062,Rajyas,100062,03537500,36647,Rughnathpura
15492,95,Chittorgarh,126,29,656,Gangrar,00656,2,100086,Ranawaton Ka Khera,100086,03539800,36642,Kharkhanda
15493,95,Chittorgarh,126,29,656,Gangrar,00656,2,100118,Roopa Khera,100118,03542900,36653,Tumbadiya
15494,95,Chittorgarh,126,29,656,Gangrar,00656,2,100046,Rooppura @ Mal Ka Khera,100046,03535900,36649,Shadi
15495,95,Chittorgarh,126,29,656,Gangrar,00656,2,100059,Rughnathpura,100059,03537200,36647,Rughnathpura
15496,95,Chittorgarh,126,29,656,Gangrar,00656,2,100098,Sadapura,100098,03541000,295027,Gowliya
15497,95,Chittorgarh,126,29,656,Gangrar,00656,2,100065,Sadas,100065,03537800,36648,Sadas
15498,95,Chittorgarh,126,29,656,Gangrar,00656,2,100123,Salariya,100123,03543400,36644,Lalas
15499,95,Chittorgarh,126,29,656,Gangrar,00656,2,100160,Salera,100160,03547000,36634,Ajolion Ka Khera
15500,95,Chittorgarh,126,29,656,Gangrar,00656,2,100120,Sandiya,100120,03543100,36653,Tumbadiya
15501,95,Chittorgarh,126,29,656,Gangrar,00656,2,100147,Sankaron Ka Khera,100147,03545700,36641,Kati
15502,95,Chittorgarh,126,29,656,Gangrar,00656,2,100125,Saran,100125,03543500,36644,Lalas
15503,95,Chittorgarh,126,29,656,Gangrar,00656,2,100127,Semliya,100127,03543700,36638,Chogawari
15504,95,Chittorgarh,126,29,656,Gangrar,00656,2,100047,Shadi,100047,03536000,36649,Shadi
15505,95,Chittorgarh,126,29,656,Gangrar,00656,2,100073,Shambhupura @ Kala Ka Khera,100073,03538500,295027,Gowliya
15506,95,Chittorgarh,126,29,656,Gangrar,00656,2,100689,Shivpura,100689,03599200,36652,Suwaniya
15507,95,Chittorgarh,126,29,656,Gangrar,00656,2,100148,Singola,100148,03545800,36641,Kati
15508,95,Chittorgarh,126,29,656,Gangrar,00656,2,100144,Sokriya,100144,03545400,36651,Sudri
15509,95,Chittorgarh,126,29,656,Gangrar,00656,2,100092,Solankion Ka Khera,100092,03540400,36640,Jojronkakhera
15510,95,Chittorgarh,126,29,656,Gangrar,00656,2,100044,Soniyana,100044,03535700,36650,Soniyana
15511,95,Chittorgarh,126,29,656,Gangrar,00656,2,100091,Sudri,100091,03540300,36651,Sudri
15512,95,Chittorgarh,126,29,656,Gangrar,00656,2,100064,Surajniyas,100064,03537700,36648,Sadas
15513,95,Chittorgarh,126,29,656,Gangrar,00656,2,100074,Suratsingh Ji Ka Khera,100074,03538600,36640,Jojronkakhera
15514,95,Chittorgarh,126,29,656,Gangrar,00656,2,100162,Suwaniya,100162,03547200,36652,Suwaniya
15515,95,Chittorgarh,126,29,656,Gangrar,00656,2,100156,Taleri,100156,03546600,36637,Borda
15516,95,Chittorgarh,126,29,656,Gangrar,00656,2,100069,Trestha,100069,03538200,36650,Soniyana
15517,95,Chittorgarh,126,29,656,Gangrar,00656,2,100121,Tumbadiya,100121,03543200,36653,Tumbadiya
15518,95,Chittorgarh,126,29,656,Gangrar,00656,2,100037,Undawa,100037,03535000,36654,Undwa
15519,95,Chittorgarh,126,29,660,Kapasan,00660,6,101001,Ali,101001,03630400,36535,Kanakhera
15520,95,Chittorgarh,126,29,660,Kapasan,00660,6,925662,Arjun Nagar,000000,,36674,Surpur
15521,95,Chittorgarh,126,29,660,Kapasan,00660,6,100984,Arniya,100984,03628700,36655,Balarda
15522,95,Chittorgarh,126,29,660,Kapasan,00660,6,101022,Babariya Khera,101022,03632400,36662,Dowani
15523,95,Chittorgarh,126,29,660,Kapasan,00660,6,100931,Balarada,100931,03623400,36655,Balarda
15524,95,Chittorgarh,126,29,660,Kapasan,00660,6,100911,Banakiya Kalan,100911,03621400,36657,Banakiya Kalan
15525,95,Chittorgarh,126,29,660,Kapasan,00660,6,100915,Banakiyakhurd,100915,03621800,36673,Singh Pur
15526,95,Chittorgarh,126,29,660,Kapasan,00660,6,100922,Benipuriya,100922,03622500,36664,Hingoriya
15527,95,Chittorgarh,126,29,660,Kapasan,00660,6,100982,Bhagwanpura,100982,03628500,36671,Roliya
15528,95,Chittorgarh,126,29,660,Kapasan,00660,6,100912,Bhanwarkiya,100912,03621500,36657,Banakiya Kalan
15529,95,Chittorgarh,126,29,660,Kapasan,00660,6,100899,Bhatton Ka Bamniya,100899,03620200,36656,Bhatton Ka Bamniya
15530,95,Chittorgarh,126,29,660,Kapasan,00660,6,101060,Bheemkhand,101060,03636200,36677,Umand
15531,95,Chittorgarh,126,29,660,Kapasan,00660,6,926254,Bhopal Kheda,000000,,,
15532,95,Chittorgarh,126,29,660,Kapasan,00660,6,100893,Binoda Khera,100893,03619600,36662,Dowani
15533,95,Chittorgarh,126,29,660,Kapasan,00660,6,926237,Buddha Kheda,000000,,,
15534,95,Chittorgarh,126,29,660,Kapasan,00660,6,101045,Chakura,101045,03634700,36658,Chakurd
15535,95,Chittorgarh,126,29,660,Kapasan,00660,6,100902,Chatarbhujpura,100902,03620500,36675,Turkiya Khurd
15536,95,Chittorgarh,126,29,660,Kapasan,00660,6,100897,Chaukha Khera,100897,03620000,36656,Bhatton Ka Bamniya
15537,95,Chittorgarh,126,29,660,Kapasan,00660,6,100917,Chhapari,100917,03622000,36659,Chhapari
15538,95,Chittorgarh,126,29,660,Kapasan,00660,6,100936,Dama Khera,100936,03623900,36660,Dama Khera
15539,95,Chittorgarh,126,29,660,Kapasan,00660,6,100975,Danta,100975,03627800,36666,Kanrookara
15540,95,Chittorgarh,126,29,660,Kapasan,00660,6,101059,Dantoli,101059,03636100,36677,Umand
15541,95,Chittorgarh,126,29,660,Kapasan,00660,6,100894,Deoriya,100894,03619700,36662,Dowani
15542,95,Chittorgarh,126,29,660,Kapasan,00660,6,100877,Dhamana,100877,03618000,36661,Dhamana
15543,95,Chittorgarh,126,29,660,Kapasan,00660,6,100876,Dhobi Khera,100876,03617900,36661,Dhamana
15544,95,Chittorgarh,126,29,660,Kapasan,00660,6,100919,Dolji Ka Khera,100919,03622200,36659,Chhapari
15545,95,Chittorgarh,126,29,660,Kapasan,00660,6,100895,Dowani,100895,03619800,36662,Dowani
15546,95,Chittorgarh,126,29,660,Kapasan,00660,6,100991,Fatehpura,100991,03629400,36670,Pandoli
15547,95,Chittorgarh,126,29,660,Kapasan,00660,6,925659,Gadriyawas Urf Sidhpura,000000,,36492,Koonthana
15548,95,Chittorgarh,126,29,660,Kapasan,00660,6,926259,Gangaram Ji Ka Kheda,000000,,36599,Satpura
15549,95,Chittorgarh,126,29,660,Kapasan,00660,6,101052,Ghaslon Ka Khera,101052,03635400,36658,Chakurd
15550,95,Chittorgarh,126,29,660,Kapasan,00660,6,100993,Godiyana,100993,03629600,36674,Surpur
15551,95,Chittorgarh,126,29,660,Kapasan,00660,6,101050,Goverdhanpura,101050,03635200,36665,Karjali
15552,95,Chittorgarh,126,29,660,Kapasan,00660,6,100928,Govind Pura,100928,03623100,36655,Balarda
15553,95,Chittorgarh,126,29,660,Kapasan,00660,6,101006,Gumanpura,101006,03630900,36671,Roliya
15554,95,Chittorgarh,126,29,660,Kapasan,00660,6,101011,Hamerpura,101011,03631400,36666,Kanrookara
15555,95,Chittorgarh,126,29,660,Kapasan,00660,6,100983,Hapha Kheri,100983,03628600,36672,Roopa Heri
15556,95,Chittorgarh,126,29,660,Kapasan,00660,6,925661,Harmatiya Jatan,000000,,36669,Nimbahera
15557,95,Chittorgarh,126,29,660,Kapasan,00660,6,101002,Hathiyana,101002,03630500,36663,Hathiyana
15558,95,Chittorgarh,126,29,660,Kapasan,00660,6,101053,Heeraji Ka Khera,101053,03635500,36665,Karjali
15559,95,Chittorgarh,126,29,660,Kapasan,00660,6,100905,Hingoriya,100905,03620800,36664,Hingoriya
15560,95,Chittorgarh,126,29,660,Kapasan,00660,6,100930,Indrapura,100930,03623300,36669,Nimbahera
15561,95,Chittorgarh,126,29,660,Kapasan,00660,6,100998,Jaipura,100998,03630100,36674,Surpur
15562,95,Chittorgarh,126,29,660,Kapasan,00660,6,100908,Jaisinghpura,100908,03621100,36664,Hingoriya
15563,95,Chittorgarh,126,29,660,Kapasan,00660,6,100976,Jakar Khera,100976,03627900,36671,Roliya
15564,95,Chittorgarh,126,29,660,Kapasan,00660,6,100990,Jalampura,100990,03629300,36659,Chhapari
15565,95,Chittorgarh,126,29,660,Kapasan,00660,6,101007,Jawanpura,101007,03631000,36676,Uchnar Khurd
15566,95,Chittorgarh,126,29,660,Kapasan,00660,6,100989,Jeetiya,100989,03629200,36659,Chhapari
15567,95,Chittorgarh,126,29,660,Kapasan,00660,6,101057,Jeewa Khera,101057,03635900,36658,Chakurd
15568,95,Chittorgarh,126,29,660,Kapasan,00660,6,100985,Jelwalon Ka Khera,100985,03628800,36655,Balarda
15569,95,Chittorgarh,126,29,660,Kapasan,00660,6,100980,Joonakeer Khera,100980,03628300,36672,Roopa Heri
15570,95,Chittorgarh,126,29,660,Kapasan,00660,6,100934,Kachhiya Kheri,100934,03623700,36655,Balarda
15571,95,Chittorgarh,126,29,660,Kapasan,00660,6,100929,Kacholiya,100929,03623200,36669,Nimbahera
15572,95,Chittorgarh,126,29,660,Kapasan,00660,6,101033,Kalyanpura,101033,03633500,36668,Mugana
15573,95,Chittorgarh,126,29,660,Kapasan,00660,6,100944,Kalyanpura,100944,03624700,36670,Pandoli
15574,95,Chittorgarh,126,29,660,Kapasan,00660,6,100921,Kankariya,100921,03622400,36664,Hingoriya
15575,95,Chittorgarh,126,29,660,Kapasan,00660,6,101010,Kanrookara,101010,03631300,36666,Kanrookara
15576,95,Chittorgarh,126,29,660,Kapasan,00660,6,926253,Kapasan,000000,,,
15577,95,Chittorgarh,126,29,660,Kapasan,00660,6,101049,Karjali,101049,03635100,36665,Karjali
15578,95,Chittorgarh,126,29,660,Kapasan,00660,6,100878,Karookariya,100878,03618100,36661,Dhamana
15579,95,Chittorgarh,126,29,660,Kapasan,00660,6,925671,Keer Kheda Urf Bhagwat Nagar,000000,,36445,Rati Chand Ji Ka Khera
15580,95,Chittorgarh,126,29,660,Kapasan,00660,6,100898,Keshar Kheri,100898,03620100,36669,Nimbahera
15581,95,Chittorgarh,126,29,660,Kapasan,00660,6,925660,Khandola,000000,,36669,Nimbahera
15582,95,Chittorgarh,126,29,660,Kapasan,00660,6,100997,Khanji Ka Khera,100997,03630000,36674,Surpur
15583,95,Chittorgarh,126,29,660,Kapasan,00660,6,100913,Kharolon Ki Jhunpariya,100913,03621600,36673,Singh Pur
15584,95,Chittorgarh,126,29,660,Kapasan,00660,6,100933,Khatya Kheri,100933,03623600,36655,Balarda
15585,95,Chittorgarh,126,29,660,Kapasan,00660,6,101056,Khera Kiran,101056,03635800,36658,Chakurd
15586,95,Chittorgarh,126,29,660,Kapasan,00660,6,101055,Kiron Ka Khera,101055,03635700,36658,Chakurd
15587,95,Chittorgarh,126,29,660,Kapasan,00660,6,100939,Kishaniyakheri,100939,03624200,36671,Roliya
15588,95,Chittorgarh,126,29,660,Kapasan,00660,6,100910,Kodiya Kheri,100910,03621300,36667,Langach
15589,95,Chittorgarh,126,29,660,Kapasan,00660,6,100978,Kolpura,100978,03628100,36671,Roliya
15590,95,Chittorgarh,126,29,660,Kapasan,00660,6,925663,Kumbha Khera,000000,,36674,Surpur
15591,95,Chittorgarh,126,29,660,Kapasan,00660,6,100901,Lakha Ka Khera,100901,03620400,36675,Turkiya Khurd
15592,95,Chittorgarh,126,29,660,Kapasan,00660,6,100907,Langach,100907,03621000,36667,Langach
15593,95,Chittorgarh,126,29,660,Kapasan,00660,6,100920,Mataji Ka Khera,100920,03622300,36659,Chhapari
15594,95,Chittorgarh,126,29,660,Kapasan,00660,6,100891,Mewada,100891,03619400,36668,Mugana
15595,95,Chittorgarh,126,29,660,Kapasan,00660,6,100892,Mewada Colony,100892,03619500,36668,Mugana
15596,95,Chittorgarh,126,29,660,Kapasan,00660,6,100918,Moda Khera,100918,03622100,36659,Chhapari
15597,95,Chittorgarh,126,29,660,Kapasan,00660,6,925633,Modarda Urff Rupnagar,000000,,36669,Nimbahera
15598,95,Chittorgarh,126,29,660,Kapasan,00660,6,100904,Moti Khera,100904,03620700,36664,Hingoriya
15599,95,Chittorgarh,126,29,660,Kapasan,00660,6,100945,Mugana,100945,03624800,36668,Mugana
15600,95,Chittorgarh,126,29,660,Kapasan,00660,6,100986,Nariya,100986,03628900,36670,Pandoli
15601,95,Chittorgarh,126,29,660,Kapasan,00660,6,101064,Nathi Ka Khera,101064,03636600,36676,Uchnar Khurd
15602,95,Chittorgarh,126,29,660,Kapasan,00660,6,100923,Nimbahera,100923,03622600,36669,Nimbahera
15603,95,Chittorgarh,126,29,660,Kapasan,00660,6,100926,Pandoli,100926,03622900,36670,Pandoli
15604,95,Chittorgarh,126,29,660,Kapasan,00660,6,100924,Parsa Khera,100924,03622700,36669,Nimbahera
15605,95,Chittorgarh,126,29,660,Kapasan,00660,6,100935,Pawatiya,100935,03623800,36672,Roopa Heri
15606,95,Chittorgarh,126,29,660,Kapasan,00660,6,101061,Peepal Kheri,101061,03636300,36666,Kanrookara
15607,95,Chittorgarh,126,29,660,Kapasan,00660,6,100630,Peepal Kheri,100630,03593500,36666,Kanrookara
15608,95,Chittorgarh,126,29,660,Kapasan,00660,6,100925,Rajpura,100925,03622800,36669,Nimbahera
15609,95,Chittorgarh,126,29,660,Kapasan,00660,6,100994,Rampuriya,100994,03629700,36663,Hathiyana
15610,95,Chittorgarh,126,29,660,Kapasan,00660,6,101000,Ramthali,101000,03630300,36663,Hathiyana
15611,95,Chittorgarh,126,29,660,Kapasan,00660,6,100927,Ranchhor Pura,100927,03623000,36670,Pandoli
15612,95,Chittorgarh,126,29,660,Kapasan,00660,6,100937,Randiyardi,100937,03624000,36660,Dama Khera
15613,95,Chittorgarh,126,29,660,Kapasan,00660,6,101054,Ranwon Ka Khera,101054,03635600,36658,Chakurd
15614,95,Chittorgarh,126,29,660,Kapasan,00660,6,100932,Ren Ka Khera,100932,03623500,36655,Balarda
15615,95,Chittorgarh,126,29,660,Kapasan,00660,6,100977,Roliya,100977,03628000,36671,Roliya
15616,95,Chittorgarh,126,29,660,Kapasan,00660,6,101003,Roodri,101003,03630600,36663,Hathiyana
15617,95,Chittorgarh,126,29,660,Kapasan,00660,6,100981,Roopa Kheri,100981,03628400,36672,Roopa Heri
15618,95,Chittorgarh,126,29,660,Kapasan,00660,6,101008,Rughnathpura,101008,03631100,36677,Umand
15619,95,Chittorgarh,126,29,660,Kapasan,00660,6,100916,Samrathpura,100916,03621900,36659,Chhapari
15620,95,Chittorgarh,126,29,660,Kapasan,00660,6,100940,Sandiyarda,100940,03624300,36660,Dama Khera
15621,95,Chittorgarh,126,29,660,Kapasan,00660,6,100909,Saropa,100909,03621200,36667,Langach
15622,95,Chittorgarh,126,29,660,Kapasan,00660,6,101004,Shambhoopura,101004,03630700,36672,Roopa Heri
15623,95,Chittorgarh,126,29,660,Kapasan,00660,6,100914,Singhpur,100914,03621700,36673,Singh Pur
15624,95,Chittorgarh,126,29,660,Kapasan,00660,6,100988,Surajpura,100988,03629100,36670,Pandoli
15625,95,Chittorgarh,126,29,660,Kapasan,00660,6,101047,Suratpura,101047,03634900,36665,Karjali
15626,95,Chittorgarh,126,29,660,Kapasan,00660,6,100995,Surpur,100995,03629800,36674,Surpur
15627,95,Chittorgarh,126,29,660,Kapasan,00660,6,100996,Surpuri,100996,03629900,36674,Surpur
15628,95,Chittorgarh,126,29,660,Kapasan,00660,6,100979,Talab Panchmoja,100979,03628200,36660,Dama Khera
15629,95,Chittorgarh,126,29,660,Kapasan,00660,6,100938,Tara Kheri,100938,03624100,36660,Dama Khera
15630,95,Chittorgarh,126,29,660,Kapasan,00660,6,100992,Tarmawon Ka Khera,100992,03629500,36674,Surpur
15631,95,Chittorgarh,126,29,660,Kapasan,00660,6,100896,Tasvariya,100896,03619900,36656,Bhatton Ka Bamniya
15632,95,Chittorgarh,126,29,660,Kapasan,00660,6,101063,Teja Khera,101063,03636500,36676,Uchnar Khurd
15633,95,Chittorgarh,126,29,660,Kapasan,00660,6,101058,Theparion Ka Khera,101058,03636000,36658,Chakurd
15634,95,Chittorgarh,126,29,660,Kapasan,00660,6,100906,Turkiya Kalan,100906,03620900,36675,Turkiya Khurd
15635,95,Chittorgarh,126,29,660,Kapasan,00660,6,100903,Turkiya Khurd,100903,03620600,36675,Turkiya Khurd
15636,95,Chittorgarh,126,29,660,Kapasan,00660,6,101065,Uchnar Kalan,101065,03636700,36676,Uchnar Khurd
15637,95,Chittorgarh,126,29,660,Kapasan,00660,6,101005,Uchnar Khurd,101005,03630800,36676,Uchnar Khurd
15638,95,Chittorgarh,126,29,660,Kapasan,00660,6,101062,Umand,101062,03636400,36677,Umand
15639,95,Chittorgarh,126,29,660,Kapasan,00660,6,101009,Ummedpura,101009,03631200,36666,Kanrookara
15640,95,Chittorgarh,126,29,660,Kapasan,00660,6,100999,Undayala,100999,03630200,36674,Surpur
15641,95,Chittorgarh,126,29,660,Kapasan,00660,6,101051,Viroli,101051,03635300,36665,Karjali
15642,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101397,Aheerpura,101397,03669800,36706,Phachar Aheeran
15643,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101477,Ahmadnagar,101477,03677600,36703,Marjeevi
15644,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101390,Ahmadpura,101390,03669100,36685,Baroli Ghata
15645,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101505,Ajota,101505,03680300,36705,Nimboda
15646,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101441,Akya,101441,03674200,36689,Dala Kishanpura
15647,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101363,Alsigarh,101363,03666400,36707,Phalwa
15648,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101385,Amarpura,101385,03668600,36678,Arniya Joshi
15649,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101446,Ameenpura,101446,03674600,36684,Bari
15650,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101484,Anoppura,101484,03678300,36683,Barawali
15651,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101377,Arniya Joshi,101377,03667800,36678,Arniya Joshi
15652,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101436,Arniya Mali,101436,03673700,295022,Barda
15653,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101383,Arnoda,101383,03668400,36679,Arnoda
15654,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101354,Azampura,101354,03665500,36687,Bhawaliya
15655,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101414,Badoli Madhosingh,101414,03671500,36680,Badoli Madhosingh
15656,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101422,Bahadurpura,101422,03672300,36701,Mandla Charan
15657,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101424,Bamaniya,101424,03672500,36701,Mandla Charan
15658,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101494,Bangera Ghata,101494,03679300,36681,Bangera Ghata
15659,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101481,Bangrera,101481,03678000,36682,Bangrera
15660,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101368,Bansa,101368,03666900,36706,Phachar Aheeran
15661,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101410,Baori Khera,101410,03671100,36690,Dhoriya
15662,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101486,Barawali,101486,03678500,36683,Barawali
15663,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101437,Barda,101437,03673800,295022,Barda
15664,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101467,Bari,101467,03676600,36684,Bari
15665,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101395,Baroli Ghata,101395,03669600,36685,Baroli Ghata
15666,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101462,Barwara,101462,03676100,36686,Bhagwan Pura
15667,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101510,Benipuriya,101510,03680700,36709,Sarsi
15668,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101459,Benpuri Kalan,101459,03675800,36686,Bhagwan Pura
15669,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101458,Benpuri Khurd,101458,03675700,36686,Bhagwan Pura
15670,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101454,Bhagal,101454,03675300,36688,Binota
15671,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101456,Bhagwanpura,101456,03675500,36686,Bhagwan Pura
15672,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101449,Bhanda Magra,101449,03674900,36692,Guda Khera
15673,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101403,Bhat Kotri,101403,03670400,36680,Badoli Madhosingh
15674,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101371,Bhawaliya,101371,03667200,36687,Bhawaliya
15675,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101502,Bhawaliya,101502,03680000,36702,Mangrol
15676,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101418,Bhemli,101418,03671900,36694,Jawada
15677,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101351,Bhoojiya Kheri,101351,03665200,36678,Arniya Joshi
15678,95,Chittorgarh,126,29,663,Nimbahera,00663,9,101370,Bhopali,101370,03667100,36687,Bhawaliya
